budget	link	location	post_date	propose_amount	title	view	content	office	time_limit	owner_positive
1萬~5萬	http://case.518.com.tw/casepage-detail-116481.html?from=google&a_id=3471	台北市	2017-01-23	9	網站行銷活動規劃執行	943	"配合時間：1個月內完成
案件說明：
1. SEO優化，透過關鍵字提升排名，使網站整體排至1~3頁
2. 站內商品, 社群 + APP推廣、行銷、活動、規劃、執行
3. 初期須進公司討論，執行在家作業即..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	20 天 【急件】	低
5萬~10萬	http://case.518.com.tw/casepage-detail-114733.html?from=google&a_id=3471	不拘	2017-01-23	30	網頁設計	2371	"1.案件內容：有平台註冊系統
2.配合時間：隨時
3.配合地點：個人工作室
4.注意事項：詳細內容可加line欲查看案件詳細內容，請先登入或免費註冊"		30 天 【一般案件】	低
5千以內	http://case.518.com.tw/casepage-detail-115821.html?from=google&a_id=3471	台北市	2017-01-23	25	網拍服飾人物處理美編套圖	1387	"配合時間：交付後一星期內
配合地點：在家作業、用雲端硬碟或ftp
案件說明：
1. 網拍女裝，照片修圖、美編排版。
2. 顏色校調、風格後製處理、精細編修、人物處理，備有公版套圖。
3. ..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	10 天 【急件】	低
5千以內	http://case.518.com.tw/casepage-detail-115822.html?from=google&a_id=3471	台北市	2017-01-23	33	網拍服飾單品圖去背&排版	1700	"配合時間：交付後一星期內
配合地點：在家作業、用雲端硬碟或ftp
案件說明：
1. 商品圖修片、去背、美編排版。
2. 顏色校調、精細編修、備有公版套圖。
3. 商品圖由我方提供。
4. 每..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	10 天 【急件】	低
報價	http://case.518.com.tw/casepage-detail-22669.html?from=google&a_id=3471	不拘	2017-01-23	63	網頁版面設計與製作	8092	"1.案件內容：頁面設計
2.配合時間：長期合作
3.配合地點：在家 或 工作室
4.注意事項：
要有責任感與耐心 , 沒有把握完成者 , 請勿嚐試
請 CASE BY CASE 與 公司行號 人員 , 請勿聯..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-116162.html?from=google&a_id=3471	不拘	2017-01-23	26	APP及網頁UI/UX/RWD及DM海報	2441	"1.工作描述：行動裝置/電腦之APP應用程式/Site網站，其UI/UX與視覺風格theme設計；行動裝置/電腦兩用之RWD網頁設計；Banner與eDM設計；平面設計(如DM與展場背板海報設計)。
2.工作內..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-114880.html?from=google&a_id=3471	新北市	2017-01-22	43	商品、廣告平面設計專案	1978	"1.案件說明：在家或在辦公室工作，需要限時完成平面設計、協助產品上架
2.配合時間：彈性、希望長期配合
3.配合地點：彈性、在家或在工作室接案
4.注意事項：需有創意性設計，突顯產品優點欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【長期合作】 (註:尋找日後配合人選)	低
5千以內	http://case.518.com.tw/casepage-detail-117190.html?from=google&a_id=3471	台中市	2017-01-22	15	Banner廣告設計製作	941	"1.案件說明：尋找長期合作Banner廣告設計製作。
2.配合時間：不限時發案，如同意承接，需在2-3小時內交稿。
3.工作內容：Banner廣告設計製作＆動態gif廣告製作。
4.計價方式：每件500元(..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	3 天 【長期合作】 (註:尋找日後配合人選)	低
1萬~5萬	http://case.518.com.tw/casepage-detail-119536.html?from=google&a_id=3471	不拘	2017-01-22	5	seo關鍵字優化	1229	"案件說明:
yahoo及google關鍵字優化人員
需經驗,長期合作,能排序yahoo關鍵字第一頁
目前有旗幟,關東旗,布條,國旗,獎盃要排名
意者請提供成功案例 並報價

配合時間:3個月內完成
..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	30 天 【一般案件】	低
5千~1萬	http://case.518.com.tw/casepage-detail-120470.html?from=google&a_id=3471	不拘	2017-01-21	8	旅遊用品Landing Page製作	1052	"1.案件內容：喜歡出國旅遊，對流行事物，及美術、廣告編輯有高度熱情
對美編、廣告設計有興趣熱誠者
＊商品修圖、去背、平面設計排版、銷售頁製作、文案撰寫。
＊請附上作品集
＊需熟練 Pho..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	30 天 【長期合作】 (註:尋找日後配合人選)	低
5萬~10萬	http://case.518.com.tw/casepage-detail-118810.html?from=google&a_id=3471	高雄市	2017-01-21	27	日本包車公司-程式設計	1913	"1.案件說明：程式設計.版面設計.主機代管
2.配合時間：30天
3.配合地點：在家作業
4.注意事項：(其它注意事項)欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	30 天 【一般案件】	低
5千以內	http://case.518.com.tw/casepage-detail-116595.html?from=google&a_id=3471	新北市	2017-01-21	3	半成品網站後續製作	1094	"1.案件說明：網站架構已完成，剩餘細部和業主討論修正。
2.配合時間：隨時能配合者。
3.配合地點：能至業主公司討論(板橋區僑中一街)
4.注意事項：網站已能正式運作，但業主的想法和邏輯顛..欲查看案件詳細內容，請先登入或免費註冊"	在自設公司、工作室接案	5 天 【急件】	低
1萬~5萬	http://case.518.com.tw/casepage-detail-115597.html?from=google&a_id=3471	台北市	2017-01-21	21	店商平台委外運營	1786	"1.案件說明：MOMO , 雅虎商城 , 東森 森森 網路平台汽化後台管理
2.配合時間：3個月
3.配合地點：在家作業或公司 (內湖)
4.注意事項：一周內可上線欲查看案件詳細內容，請先登入或免費註冊"	須定期至指定公司	5 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-116756.html?from=google&a_id=3471	台北市	2017-01-20	12	流行女裝網路商場產品拍攝及上架美工	1126	"1.案件說明：具數位女裝拍攝技巧,相片修改快速美術編輯與設計商品上架,行銷BANNER製作,協助網路平台架設,溝通修改設計,具備網路行銷全程工作之能力.
2.配合時間：7 working days
3.配合..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 須定期至指定公司	10 天 【急件】	低
1萬~5萬	http://case.518.com.tw/casepage-detail-114174.html?from=google&a_id=3471	台北市	2017-01-20	28	PHP網頁程式撰寫-形象網站	2224	"1.案件說明：將前端已完成提供之php檔，串接開發php功能後台(後台執行者開發)
2.配合時間：依執行者規劃
3.配合地點：皆可
4.注意事項：不定期提供專案，固定配合。
5.每案依難易度不同..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-120380.html?from=google&a_id=3471	不拘	2017-01-19	4	FLASH 程式製作	783	"1.案件內容：製作影片播放器，需連接資料庫
2.配合時間：30天
3.配合地點：可在家作業，不拘，桃園地區尤佳
4.注意事項：(其它注意事項)欲查看案件詳細內容，請先登入或免費註冊"		60 天 【一般案件】	低
1萬~5萬	http://case.518.com.tw/casepage-detail-119589.html?from=google&a_id=3471	不拘	2017-01-19	9	商品行銷操作(話題行銷、口碑行銷建立)	1071	"【案件內容】
1.尋找網路&實體行銷人才；需有工作熱情，工作態度負責。
2.提高產品曝光率，熟悉部落格等社群網路經營與操作者尤佳。
3.行銷產品為保養品及底妝產品。
【配合時間】雙方約定..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-118228.html?from=google&a_id=3471	雲林縣	2017-01-19	10	手機應用程式APP開發設計	2046	"1.案件說明：手機應用程式開發設計
  (1)客戶可用APP下單
  (2)可隨時觀看貨物的GPS及即時鏡頭(一台車上行車紀錄器有4個)
  (3)可在APP上預訂出車及到達時間
  (4)可在APP上了解公..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	30 天 【急件】	中
5千以內	http://case.518.com.tw/casepage-detail-117997.html?from=google&a_id=3471	不拘	2017-01-19	39	網拍上架 管理	1446	"1.案件說明：網拍上架 管理
2.配合時間：依照網拍事項
3.配合地點：可在家
4.注意事項：希望有相關網拍經驗者，詳細談合作事項欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	30 天 【長期合作】 (註:尋找日後配合人選)	低
5千~1萬	http://case.518.com.tw/casepage-detail-120064.html?from=google&a_id=3471	不拘	2017-01-18	16	網站維護	1144	"1.案件內容：1.維護網站和伺服器的溝通2.網路出現bug，有人加處理.3有能力可以更改網站的程式
2.配合時間：在家即可
3.配合地點：隨時能處理網站事務
4.注意事項：必須當面了解工作
5.保養..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	30 天 【一般案件】	低
1萬~5萬	http://case.518.com.tw/casepage-detail-108583.html?from=google&a_id=3471	不拘	2017-01-18	27	長期程式設計	2617	"1.案件說明：(1)熟悉PHP與MySQL、ASP.Net與MS-SQL擇一。
          (2)依照本公司提供之規格、規劃撰寫程式。
          (3)製作前須告知專案中的每個項目的開發時間，並且在適當的時間..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	30 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-118356.html?from=google&a_id=3471	台北市	2017-01-18	13	長期配合網頁美編	2150	"1.案件說明：
已經製作完工的網頁
但有需要調整的CSS地方(以bootstrap架構)
和符合RWD設計之美編圖片(美術設計公立優者尤佳)
修改範圍不大，量多，需要細心人士承接
意者請將作品集..欲查看案件詳細內容，請先登入或免費註冊"	須定期至指定公司	30 天 【長期合作】 (註:尋找日後配合人選)	低
1萬~5萬	http://case.518.com.tw/casepage-detail-115334.html?from=google&a_id=3471	不拘	2017-01-18	37	尋找長期配合網頁圖片設計師/個人接案優先	2278	"配合時間：預計2016年09月中前完成驗收
配合地點：在家作業，以E-mail溝通聯繫、進度回報
案件說明： 
1. 廣告Banner製作 依照Yahoo Goolge FB尺寸規範
2.文案內容由我方提供
3.fb粉絲專..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	30 天 【長期合作】 (註:尋找日後配合人選)	低
1萬~5萬	http://case.518.com.tw/casepage-detail-108464.html?from=google&a_id=3471	不拘	2017-01-18	29	長期網頁設計	2139	"1.案件說明：(1)熟悉HTML、HTML5、CSS、JavaScript。
          (2)依照本公司提供之規格、規劃設計頁面。
          (3)先行提供平面稿件，經雙方確認後再進行切版的動作。
          ..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	30 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-112623.html?from=google&a_id=3471	不拘	2017-01-18	13	長期外包套版設計師	1236	"1.案件說明：
          (1)熟悉wordpress。
          (2)依照本公司提供之規格製作網站。
          (3)製作前須告知專案中的每個項目的開發時間，並且在適當的時間
             或..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	30 天 【長期合作】 (註:尋找日後配合人選)	低
5萬~10萬	http://case.518.com.tw/casepage-detail-120297.html?from=google&a_id=3471	不拘	2017-01-17	14	架設類似y拍或淘寶等類似拍賣網站	879	"1.案件內容：如題
2.配合時間：雙方有空皆可
3.配合地點：無限制
4.注意事項：需有相關經驗.簡易拍賣型也可以.歡迎來電詢問欲查看案件詳細內容，請先登入或免費註冊"		30 天 【一般案件】	低
1萬~5萬	http://case.518.com.tw/casepage-detail-118066.html?from=google&a_id=3471	台北市	2017-01-17	13	電子商務平台營運人員	1636	"1.工作內容：
(1)需熟悉eBay及國內電子商務平台上架及營運。
(2)FB社群網站行銷管理。
2.執行時間及地點：
(1)需長期配合。
(2)可在家接案, 一週需進辦公室1~2次。
3.特殊要求：
(1..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 須定期至指定公司	30 天 【長期合作】 (註:尋找日後配合人選)	低
